ImageNumber	ObjectNumber	FileName_raw_gray	FileName_raw_green	FileName_raw_red	PathName_raw_gray	PathName_raw_green	PathName_raw_red	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMaximum_Z	AreaShape_BoundingBoxMaximum_Z	AreaShape_BoundingBoxMaximum_Z	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_Y	AreaShape_BoundingBoxMinimum_Y	AreaShape_BoundingBoxMinimum_Y	AreaShape_BoundingBoxMinimum_Z	AreaShape_BoundingBoxMinimum_Z	AreaShape_BoundingBoxMinimum_Z	AreaShape_BoundingBoxVolume	AreaShape_BoundingBoxVolume	AreaShape_BoundingBoxVolume	AreaShape_Center_X	AreaShape_Center_X	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Y	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Center_Z	AreaShape_Center_Z	AreaShape_EquivalentDiameter	AreaShape_EquivalentDiameter	AreaShape_EquivalentDiameter	AreaShape_EulerNumber	AreaShape_EulerNumber	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_Extent	AreaShape_Extent	AreaShape_MajorAxisLength	AreaShape_MajorAxisLength	AreaShape_MajorAxisLength	AreaShape_MinorAxisLength	AreaShape_MinorAxisLength	AreaShape_MinorAxisLength	AreaShape_SurfaceArea	AreaShape_SurfaceArea	AreaShape_SurfaceArea	AreaShape_Volume	AreaShape_Volume	AreaShape_Volume	Children_filtered_segmented_cytoplasm_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number
1	447	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	3788	3788	3788	950	950	950	10	10	10	3783	3783	3783	939	939	939	8	8	8	110	110	110	3785.6825396825398	3785.6825396825398	3785.6825396825398	944.4920634920635	944.4920634920635	944.4920634920635	8.634920634920634	8.634920634920634	8.634920634920634	4.936820184470645	4.936820184470645	4.936820184470645	1	1	1	0.5727272727272728	0.5727272727272728	0.5727272727272728	11.336778337419762	11.336778337419762	11.336778337419762	4.8814461635197866	4.8814461635197866	4.8814461635197866	55.03370666503906	55.03370666503906	55.03370666503906	63	63	63	1	3785.6825396825398	944.4920634920635	8.634920634920634	447
1	448	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	3598	3598	3598	1033	1033	1033	10	10	10	3583	3583	3583	1017	1017	1017	8	8	8	480	480	480	3590.6296296296296	3590.6296296296296	3590.6296296296296	1024.5111111111112	1024.5111111111112	1024.5111111111112	8.911111111111111	8.911111111111111	8.911111111111111	6.364706507682331	6.364706507682331	6.364706507682331	1	1	1	0.28125	0.28125	0.28125	20.584917768807387	20.584917768807387	20.584917768807387	10.346515268383513	10.346515268383513	10.346515268383513	190.43368530273438	190.43368530273438	190.43368530273438	135	135	135	1	3590.6296296296296	1024.5111111111112	8.911111111111111	448
1	449	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1874	1874	1874	1110	1110	1110	10	10	10	1869	1869	1869	1106	1106	1106	8	8	8	40	40	40	1871.0	1871.0	1871.0	1107.3846153846155	1107.3846153846155	1107.3846153846155	8.846153846153847	8.846153846153847	8.846153846153847	2.9173032555927185	2.9173032555927185	2.9173032555927185	1	1	1	0.325	0.325	0.325	5.330533179127747	5.330533179127747	5.330533179127747	3.069799158139324	3.069799158139324	3.069799158139324	25.97736358642578	25.97736358642578	25.97736358642578	13	13	13	1	1871.0	1107.3846153846155	8.846153846153847	449
1	450	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	2281	2281	2281	1330	1330	1330	10	10	10	2275	2275	2275	1324	1324	1324	8	8	8	72	72	72	2278.1666666666665	2278.1666666666665	2278.1666666666665	1326.5833333333333	1326.5833333333333	1326.5833333333333	8.5	8.5	8.5	4.509006607147306	4.509006607147306	4.509006607147306	1	1	1	0.6666666666666666	0.6666666666666666	0.6666666666666666	8.414010001690237	8.414010001690237	8.414010001690237	6.199768605148248	6.199768605148248	6.199768605148248	67.32453918457031	67.32453918457031	67.32453918457031	48	48	48	4	2278.1666666666665	1326.5833333333333	8.5	450
1	451	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	2317	2317	2317	1414	1414	1414	10	10	10	2305	2305	2305	1405	1405	1405	8	8	8	216	216	216	2310.6428571428573	2310.6428571428573	2310.6428571428573	1408.4642857142858	1408.4642857142858	1408.4642857142858	8.964285714285714	8.964285714285714	8.964285714285714	4.746751193158485	4.746751193158485	4.746751193158485	1	1	1	0.25925925925925924	0.25925925925925924	0.25925925925925924	15.183979221446407	15.183979221446407	15.183979221446407	6.0201977640753475	6.0201977640753475	6.0201977640753475	89.40069580078125	89.40069580078125	89.40069580078125	56	56	56	4	2310.6428571428573	1408.4642857142858	8.964285714285714	451
1	452	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	2216	2216	2216	1477	1477	1477	9	9	9	2214	2214	2214	1475	1475	1475	8	8	8	4	4	4	2214.6666666666665	2214.6666666666665	2214.6666666666665	1475.3333333333333	1475.3333333333333	1475.3333333333333	8.0	8.0	8.0	1.789400457879299	1.789400457879299	1.789400457879299	1	1	1	0.75	0.75	0.75	2.666666666666667	2.666666666666667	2.666666666666667	1.3333333333333333	1.3333333333333333	1.3333333333333333	17.04916000366211	17.04916000366211	17.04916000366211	3	3	3	0	2214.6666666666665	1475.3333333333333	8.0	452
1	453	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	2182	2182	2182	1499	1499	1499	10	10	10	2178	2178	2178	1495	1495	1495	8	8	8	32	32	32	2179.625	2179.625	2179.625	1496.125	1496.125	1496.125	8.125	8.125	8.125	2.4814019635976	2.4814019635976	2.4814019635976	1	1	1	0.25	0.25	0.25	5.843967448081261	5.843967448081261	5.843967448081261	1.8729912797356825	1.8729912797356825	1.8729912797356825	34.95375061035156	34.95375061035156	34.95375061035156	8	8	8	1	2179.625	1496.125	8.125	453
1	454	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1540	1540	1540	2037	2037	2037	10	10	10	1519	1519	1519	2022	2022	2022	8	8	8	630	630	630	1527.5526315789473	1527.5526315789473	1527.5526315789473	2029.718045112782	2029.718045112782	2029.718045112782	8.75187969924812	8.75187969924812	8.75187969924812	7.979230386796232	7.979230386796232	7.979230386796232	1	1	1	0.4222222222222222	0.4222222222222222	0.4222222222222222	24.59985035864765	24.59985035864765	24.59985035864765	11.872575513096683	11.872575513096683	11.872575513096683	295.18060302734375	295.18060302734375	295.18060302734375	266	266	266	8	1527.5526315789473	2029.718045112782	8.75187969924812	454
1	455	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	3582	3582	3582	2214	2214	2214	10	10	10	3561	3561	3561	2195	2195	2195	8	8	8	798	798	798	3570.3468208092486	3570.3468208092486	3570.3468208092486	2203.872832369942	2203.872832369942	2203.872832369942	8.809248554913294	8.809248554913294	8.809248554913294	8.710153836923123	8.710153836923123	8.710153836923123	-1	-1	-1	0.43358395989974935	0.43358395989974935	0.43358395989974935	27.627781476652885	27.627781476652885	27.627781476652885	17.376481334838452	17.376481334838452	17.376481334838452	380.69384765625	380.69384765625	380.69384765625	346	346	346	6	3570.3468208092486	2203.872832369942	8.809248554913294	455
1	456	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	3540	3540	3540	2219	2219	2219	10	10	10	3523	3523	3523	2199	2199	2199	8	8	8	680	680	680	3531.747641509434	3531.747641509434	3531.747641509434	2208.990566037736	2208.990566037736	2208.990566037736	8.627358490566039	8.627358490566039	8.627358490566039	9.320854846357859	9.320854846357859	9.320854846357859	1	1	1	0.6235294117647059	0.6235294117647059	0.6235294117647059	24.410764590401413	24.410764590401413	24.410764590401413	15.876588488629206	15.876588488629206	15.876588488629206	348.1919250488281	348.1919250488281	348.1919250488281	424	424	424	9	3531.747641509434	2208.990566037736	8.627358490566039	456
1	457	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1803	1803	1803	2432	2432	2432	10	10	10	1801	1801	1801	2430	2430	2430	8	8	8	8	8	8	1801.6666666666667	1801.6666666666667	1801.6666666666667	2430.5	2430.5	2430.5	8.666666666666666	8.666666666666666	8.666666666666666	2.254503303573653	2.254503303573653	2.254503303573653	1	1	1	0.75	0.75	0.75	3.0550504633038935	3.0550504633038935	3.0550504633038935	2.4037008503093262	2.4037008503093262	2.4037008503093262	15.999269485473633	15.999269485473633	15.999269485473633	6	6	6	0	1801.6666666666667	2430.5	8.666666666666666	457
1	458	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	197	197	197	57	57	57	10	10	10	196	196	196	56	56	56	9	9	9	1	1	1	196.0	196.0	196.0	56.0	56.0	56.0	9.0	9.0	9.0	1.2407009817988	1.2407009817988	1.2407009817988	1	1	1	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.464101552963257	3.464101552963257	3.464101552963257	1	1	1	1	196.0	56.0	9.0	458
1	459	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1424	1424	1424	475	475	475	10	10	10	1414	1414	1414	465	465	465	9	9	9	100	100	100	1418.1	1418.1	1418.1	469.93333333333334	469.93333333333334	469.93333333333334	9.0	9.0	9.0	4.857180126010561	4.857180126010561	4.857180126010561	1	1	1	0.6	0.6	0.6	12.890651220512053	12.890651220512053	12.890651220512053	7.86788898123862	7.86788898123862	7.86788898123862	87.62289428710938	87.62289428710938	87.62289428710938	60	60	60	5	1418.1	469.93333333333334	9.0	459
1	460	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1619	1619	1619	547	547	547	10	10	10	1593	1593	1593	525	525	525	9	9	9	572	572	572	1603.8224852071005	1603.8224852071005	1603.8224852071005	536.2100591715977	536.2100591715977	536.2100591715977	9.0	9.0	9.0	8.64249942504545	8.64249942504545	8.64249942504545	1	1	1	0.5909090909090909	0.5909090909090909	0.5909090909090909	31.60363615604498	31.60363615604498	31.60363615604498	20.260066336549798	20.260066336549798	20.260066336549798	427.4681396484375	427.4681396484375	427.4681396484375	338	338	338	7	1603.8224852071005	536.2100591715977	9.0	460
1	461	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1596	1596	1596	536	536	536	10	10	10	1593	1593	1593	534	534	534	9	9	9	6	6	6	1594.0	1594.0	1594.0	534.5	534.5	534.5	9.0	9.0	9.0	1.969490043685393	1.969490043685393	1.969490043685393	1	1	1	0.6666666666666666	0.6666666666666666	0.6666666666666666	3.4641016151377544	3.4641016151377544	3.4641016151377544	1.2360679774997898	1.2360679774997898	1.2360679774997898	10.756629943847656	10.756629943847656	10.756629943847656	4	4	4	0	1594.0	534.5	9.0	461
1	462	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1615	1615	1615	549	549	549	10	10	10	1614	1614	1614	547	547	547	9	9	9	2	2	2	1614.0	1614.0	1614.0	547.5	547.5	547.5	9.0	9.0	9.0	1.563185283593544	1.563185283593544	1.563185283593544	1	1	1	1.0	1.0	1.0	2.0	2.0	2.0	0.0	0.0	0.0	6.2925286293029785	6.2925286293029785	6.2925286293029785	2	2	2	0	1614.0	547.5	9.0	462
1	463	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	164	164	164	828	828	828	10	10	10	163	163	163	827	827	827	9	9	9	1	1	1	163.0	163.0	163.0	827.0	827.0	827.0	9.0	9.0	9.0	1.2407009817988	1.2407009817988	1.2407009817988	1	1	1	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.464101552963257	3.464101552963257	3.464101552963257	1	1	1	1	163.0	827.0	9.0	463
1	464	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	3788	3788	3788	893	893	893	10	10	10	3786	3786	3786	886	886	886	9	9	9	14	14	14	3786.5454545454545	3786.5454545454545	3786.5454545454545	889.0	889.0	889.0	9.0	9.0	9.0	2.759294281870334	2.759294281870334	2.759294281870334	1	1	1	0.7857142857142857	0.7857142857142857	0.7857142857142857	7.6967310867333545	7.6967310867333545	7.6967310867333545	1.8969593227564192	1.8969593227564192	1.8969593227564192	16.902894973754883	16.902894973754883	16.902894973754883	11	11	11	1	3786.5454545454545	889.0	9.0	464
1	465	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	3770	3770	3770	954	954	954	10	10	10	3753	3753	3753	943	943	943	9	9	9	187	187	187	3762.2168674698796	3762.2168674698796	3762.2168674698796	947.6144578313254	947.6144578313254	947.6144578313254	9.0	9.0	9.0	5.412025364749767	5.412025364749767	5.412025364749767	1	1	1	0.44385026737967914	0.44385026737967914	0.44385026737967914	18.344804779264244	18.344804779264244	18.344804779264244	10.211009585299587	10.211009585299587	10.211009585299587	130.2178192138672	130.2178192138672	130.2178192138672	83	83	83	3	3762.2168674698796	947.6144578313254	9.0	465
1	466	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	3782	3782	3782	1045	1045	1045	10	10	10	3780	3780	3780	1044	1044	1044	9	9	9	2	2	2	3780.5	3780.5	3780.5	1044.0	1044.0	1044.0	9.0	9.0	9.0	1.563185283593544	1.563185283593544	1.563185283593544	1	1	1	1.0	1.0	1.0	2.0	2.0	2.0	0.0	0.0	0.0	6.2925286293029785	6.2925286293029785	6.2925286293029785	2	2	2	1	3780.5	1044.0	9.0	466
1	467	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	2591	2591	2591	1222	1222	1222	10	10	10	2589	2589	2589	1221	1221	1221	9	9	9	2	2	2	2589.5	2589.5	2589.5	1221.0	1221.0	1221.0	9.0	9.0	9.0	1.563185283593544	1.563185283593544	1.563185283593544	1	1	1	1.0	1.0	1.0	2.0	2.0	2.0	0.0	0.0	0.0	6.2925286293029785	6.2925286293029785	6.2925286293029785	2	2	2	1	2589.5	1221.0	9.0	467
1	468	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	2368	2368	2368	1295	1295	1295	10	10	10	2347	2347	2347	1278	1278	1278	9	9	9	357	357	357	2356.809045226131	2356.809045226131	2356.809045226131	1286.678391959799	1286.678391959799	1286.678391959799	9.0	9.0	9.0	7.2435503741408285	7.2435503741408285	7.2435503741408285	-2	-2	-2	0.5574229691876751	0.5574229691876751	0.5574229691876751	24.807456820300292	24.807456820300292	24.807456820300292	15.698258507017028	15.698258507017028	15.698258507017028	288.4681396484375	288.4681396484375	288.4681396484375	199	199	199	3	2356.809045226131	1286.678391959799	9.0	468
1	469	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	2431	2431	2431	1744	1744	1744	10	10	10	2426	2426	2426	1738	1738	1738	9	9	9	30	30	30	2427.8823529411766	2427.8823529411766	2427.8823529411766	1740.3529411764705	1740.3529411764705	1740.3529411764705	9.0	9.0	9.0	3.1901915940108525	3.1901915940108525	3.1901915940108525	1	1	1	0.5666666666666667	0.5666666666666667	0.5666666666666667	7.617136026465245	7.617136026465245	7.617136026465245	3.0513920648348627	3.0513920648348627	3.0513920648348627	31.74531364440918	31.74531364440918	31.74531364440918	17	17	17	2	2427.8823529411766	1740.3529411764705	9.0	469
1	470	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	2351	2351	2351	1752	1752	1752	10	10	10	2350	2350	2350	1751	1751	1751	9	9	9	1	1	1	2350.0	2350.0	2350.0	1751.0	1751.0	1751.0	9.0	9.0	9.0	1.2407009817988	1.2407009817988	1.2407009817988	1	1	1	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.464101552963257	3.464101552963257	3.464101552963257	1	1	1	1	2350.0	1751.0	9.0	470
1	471	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1813	1813	1813	1868	1868	1868	10	10	10	1802	1802	1802	1863	1863	1863	9	9	9	55	55	55	1807.0	1807.0	1807.0	1864.967741935484	1864.967741935484	1864.967741935484	9.0	9.0	9.0	3.897514059625756	3.897514059625756	3.897514059625756	1	1	1	0.5636363636363636	0.5636363636363636	0.5636363636363636	12.950879744644753	12.950879744644753	12.950879744644753	4.811889664533406	4.811889664533406	4.811889664533406	56.75517272949219	56.75517272949219	56.75517272949219	31	31	31	2	1807.0	1864.967741935484	9.0	471
1	472	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1405	1405	1405	1898	1898	1898	10	10	10	1402	1402	1402	1895	1895	1895	9	9	9	9	9	9	1402.8333333333333	1402.8333333333333	1402.8333333333333	1895.8333333333333	1895.8333333333333	1895.8333333333333	9.0	9.0	9.0	2.254503303573653	2.254503303573653	2.254503303573653	1	1	1	0.6666666666666666	0.6666666666666666	0.6666666666666666	3.8873012632302	3.8873012632302	3.8873012632302	2.309401076758503	2.309401076758503	2.309401076758503	13.988678932189941	13.988678932189941	13.988678932189941	6	6	6	1	1402.8333333333333	1895.8333333333333	9.0	472
1	473	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1221	1221	1221	2450	2450	2450	10	10	10	1218	1218	1218	2447	2447	2447	9	9	9	9	9	9	1218.6666666666667	1218.6666666666667	1218.6666666666667	2448.3333333333335	2448.3333333333335	2448.3333333333335	9.0	9.0	9.0	2.254503303573653	2.254503303573653	2.254503303573653	1	1	1	0.6666666666666666	0.6666666666666666	0.6666666666666666	4.216370213557839	4.216370213557839	4.216370213557839	2.10818510677892	2.10818510677892	2.10818510677892	14.58505630493164	14.58505630493164	14.58505630493164	6	6	6	1	1218.6666666666667	2448.3333333333335	9.0	473
1	474	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	1515	1515	1515	2476	2476	2476	10	10	10	1512	1512	1512	2474	2474	2474	9	9	9	6	6	6	1513.2	1513.2	1513.2	2474.4	2474.4	2474.4	9.0	9.0	9.0	2.1215688358941103	2.1215688358941103	2.1215688358941103	1	1	1	0.8333333333333334	0.8333333333333334	0.8333333333333334	3.5777087639996634	3.5777087639996634	3.5777087639996634	1.7888543819998317	1.7888543819998317	1.7888543819998317	12.353006362915039	12.353006362915039	12.353006362915039	5	5	5	1	1513.2	2474.4	9.0	474
1	475	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	3740	3740	3740	2547	2547	2547	10	10	10	3717	3717	3717	2529	2529	2529	9	9	9	414	414	414	3727.155303030303	3727.155303030303	3727.155303030303	2536.7916666666665	2536.7916666666665	2536.7916666666665	9.0	9.0	9.0	7.959181984758356	7.959181984758356	7.959181984758356	1	1	1	0.6376811594202898	0.6376811594202898	0.6376811594202898	27.196450573251052	27.196450573251052	27.196450573251052	15.866216191654955	15.866216191654955	15.866216191654955	329.5413818359375	329.5413818359375	329.5413818359375	264	264	264	6	3727.155303030303	2536.7916666666665	9.0	475
1	476	1channel (gray).tif	1channel (green).tif	1channel (red).tif	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	C:\Users\malieva\Desktop\1channel\3d	3596	3596	3596	2710	2710	2710	10	10	10	3582	3582	3582	2697	2697	2697	9	9	9	182	182	182	3589.141304347826	3589.141304347826	3589.141304347826	2702.7934782608695	2702.7934782608695	2702.7934782608695	9.0	9.0	9.0	5.600967702383306	5.600967702383306	5.600967702383306	0	0	0	0.5054945054945055	0.5054945054945055	0.5054945054945055	20.053143006108556	20.053143006108556	20.053143006108556	6.8772799870205965	6.8772799870205965	6.8772799870205965	137.94647216796875	137.94647216796875	137.94647216796875	92	92	92	5	3589.141304347826	2702.7934782608695	9.0	476
